id_contrat,id_periode,annee,mois_num,num_releve,date_releve,date_emission,index_a,conso_reelle,conso_moyenne,type_releve,nature_releve,num_facture,montant,puissance,nom_categorie,ecart_jours
108476,202507,2025,7,R108476-8,2025-07-18,2025-07-19,479521.0,1260.7,1147.4,REEL,PERIODIQUE,F108476-8,40223.0,6,GENERAL,58
108476,202510,2025,10,R108476-9,2025-10-16,2025-10-18,372679.8,2490.2,1780.4,REEL,PERIODIQUE,F108476-9,73892.0,6,GENERAL,90
108476,202512,2025,12,R108476-10,2025-12-17,2025-12-17,433443.7,1008.3,1226.5,REEL,PERIODIQUE,F108476-10,31354.0,6,GENERAL,62
108476,202602,2026,2,R108476-11,2026-02-15,2026-02-19,438953.5,887.7,1186.9,REEL,PERIODIQUE,F108476-11,27150.0,6,GENERAL,60
108476,202605,2026,5,R108476-12,2026-05-16,2026-05-19,50902.3,1344.3,1780.4,REEL,PERIODIQUE,F108476-12,39094.0,6,GENERAL,90
108476,202606,2026,6,R108476-13,2026-06-13,2026-06-13,258539.1,469.0,553.9,REEL,PERIODIQUE,F108476-13,15148.0,6,GENERAL,28
108476,202608,2026,8,R108476-14,2026-08-12,2026-08-12,406692.4,554.0,1186.9,REEL,PERIODIQUE,F108476-14,17072.0,6,GENERAL,60
108476,202609,2026,9,R108476-15,2026-09-09,2026-09-09,393725.4,567.5,553.9,REEL,PERIODIQUE,F108476-15,18611.0,6,GENERAL,28
108476,202612,2026,12,R108476-16,2026-12-08,2026-12-09,194170.4,1869.1,1780.4,REEL,PERIODIQUE,F108476-16,54155.0,6,GENERAL,90
108477,202405,2024,5,R108477-0,2024-05-22,2024-05-25,409797.9,802.2,567.7,REEL,PERIODIQUE,F108477-0,23944.0,3,DOMESTIQUE SOCIAL 1,90
108477,202406,2024,6,R108477-1,2024-06-19,2024-06-19,399878.0,162.9,176.6,REEL,REBRANCHE,F108477-1,5534.0,3,DOMESTIQUE SOCIAL 1,28
108477,202408,2024,8,R108477-2,2024-08-18,2024-08-19,197845.9,327.6,378.5,REEL,PERIODIQUE,F108477-2,9995.0,3,DOMESTIQUE SOCIAL 1,60
108477,202410,2024,10,R108477-3,2024-10-17,2024-10-21,65891.8,169.2,378.5,REEL,PERIODIQUE,F108477-3,5660.0,3,DOMESTIQUE SOCIAL 1,60
108477,202411,2024,11,R108477-4,2024-11-17,2024-11-19,95073.0,202.4,195.6,REEL,PERIODIQUE,F108477-4,6523.0,3,DOMESTIQUE SOCIAL 1,31
108477,202501,2025,1,R108477-5,2025-01-17,2025-01-21,412973.9,524.2,384.8,REEL,PERIODIQUE,F108477-5,16807.0,3,DOMESTIQUE SOCIAL 1,61
108477,202503,2025,3,R108477-6,2025-03-16,2025-03-17,278397.5,354.7,365.9,REEL,PERIODIQUE,F108477-6,9976.0,3,DOMESTIQUE SOCIAL 1,58
108477,202505,2025,5,R108477-7,2025-05-15,2025-05-15,357795.9,394.4,378.5,REEL,PERIODIQUE,F108477-7,11424.0,3,DOMESTIQUE SOCIAL 1,60
108477,202506,2025,6,R108477-8,2025-06-14,2025-06-18,122312.0,178.7,189.2,REEL,REBRANCHE,F108477-8,5989.0,3,DOMESTIQUE SOCIAL 1,30
108477,202509,2025,9,R108477-9,2025-09-12,2025-09-16,298779.8,608.5,567.7,REEL,REGULARISATION,F108477-9,18539.0,3,DOMESTIQUE SOCIAL 1,90
108478,202403,2024,3,R108478-0,2024-03-03,2024-03-04,401919.8,434.6,491.3,REEL,RESILIATION,F108478-0,14654.0,6,DOMESTIQUE SOCIAL 2,61
108478,202405,2024,5,R108478-1,2024-05-04,2024-05-08,144559.9,442.2,499.3,REEL,PERIODIQUE,F108478-1,14920.0,6,DOMESTIQUE SOCIAL 2,62
108478,202408,2024,8,R108478-2,2024-08-02,2024-08-04,98248.2,1025.8,724.9,REEL,PERIODIQUE,F108478-2,30322.0,6,DOMESTIQUE SOCIAL 2,90
108478,202409,2024,9,R108478-3,2024-09-02,2024-09-06,20592.1,281.6,249.7,REEL,PERIODIQUE,F108478-3,8069.0,6,DOMESTIQUE SOCIAL 2,31
108478,202410,2024,10,R108478-4,2024-10-30,2024-11-02,115108.1,419.7,467.1,REEL,PERIODIQUE,F108478-4,14161.0,6,DOMESTIQUE SOCIAL 2,58
108478,202501,2025,1,R108478-5,2025-01-28,2025-01-30,377038.9,661.5,724.9,REEL,PERIODIQUE,F108478-5,21140.0,6,DOMESTIQUE SOCIAL 2,90
108478,202503,2025,3,R108478-6,2025-03-29,2025-03-29,157488.4,417.6,483.2,REEL,PERIODIQUE,F108478-6,13853.0,6,DOMESTIQUE SOCIAL 2,60
108478,202506,2025,6,R108478-7,2025-06-27,2025-07-01,99386.3,968.4,724.9,REEL,PERIODIQUE,F108478-7,27815.0,6,DOMESTIQUE SOCIAL 2,90
108478,202508,2025,8,R108478-8,2025-08-26,2025-08-27,179571.2,342.1,483.2,REEL,PERIODIQUE,F108478-8,9770.0,6,DOMESTIQUE SOCIAL 2,60
108478,202510,2025,10,R108478-9,2025-10-27,2025-10-31,494662.4,477.2,499.3,REEL,PERIODIQUE,F108478-9,15224.0,6,DOMESTIQUE SOCIAL 2,62
108478,202512,2025,12,R108478-10,2025-12-24,2025-12-26,397576.8,430.9,467.1,REEL,PERIODIQUE,F108478-10,12488.0,6,DOMESTIQUE SOCIAL 2,58
108478,202602,2026,2,R108478-11,2026-02-22,2026-02-23,372898.7,434.1,483.2,REEL,PERIODIQUE,F108478-11,12409.0,6,DOMESTIQUE SOCIAL 2,60
108478,202604,2026,4,R108478-12,2026-04-24,2026-04-24,150501.8,362.6,491.3,ESTIME,RESILIATION,F108478-12,11083.0,6,DOMESTIQUE SOCIAL 2,61
108478,202606,2026,6,R108478-13,2026-06-23,2026-06-23,332166.7,379.1,483.2,REEL,RESILIATION,F108478-13,11868.0,6,DOMESTIQUE SOCIAL 2,60
108479,202403,2024,3,R108479-0,2024-03-26,2024-03-28,325829.0,1650.2,1421.0,REEL,RESILIATION,F108479-0,48797.0,3,GENERAL,61
108479,202404,2024,4,R108479-1,2024-04-23,2024-04-24,68965.2,767.8,652.3,REEL,PERIODIQUE,F108479-1,24772.0,3,GENERAL,28
108479,202406,2024,6,R108479-2,2024-06-22,2024-06-25,348673.8,1024.1,1397.7,REEL,PERIODIQUE,F108479-2,30972.0,3,GENERAL,60
108479,202408,2024,8,R108479-3,2024-08-21,2024-08-21,406907.5,1752.2,1397.7,REEL,PERIODIQUE,F108479-3,59411.0,3,GENERAL,60
108479,202410,2024,10,R108479-4,2024-10-21,2024-10-21,491411.7,1614.0,1421.0,REEL,PERIODIQUE,F108479-4,49628.0,3,GENERAL,61
108479,202412,2024,12,R108479-5,2024-12-20,2024-12-23,146351.4,1416.7,1397.7,REEL,PERIODIQUE,F108479-5,44475.0,3,GENERAL,60
108479,202502,2025,2,R108479-6,2025-02-18,2025-02-20,294834.7,1302.6,1397.7,REEL,PERIODIQUE,F108479-6,36996.0,3,GENERAL,60
108479,202504,2025,4,R108479-7,2025-04-19,2025-04-21,336872.4,1551.7,1397.7,REEL,PERIODIQUE,F108479-7,47955.0,3,GENERAL,60
108479,202505,2025,5,R108479-8,2025-05-20,2025-05-22,384733.0,628.7,722.2,REEL,PERIODIQUE,F108479-8,20202.0,3,GENERAL,31
108479,202507,2025,7,R108479-9,2025-07-17,2025-07-17,201154.9,1228.1,1351.1,REEL,PERIODIQUE,F108479-9,41560.0,3,GENERAL,58
108479,202508,2025,8,R108479-10,2025-08-14,2025-08-15,481365.5,793.3,652.3,REEL,REGULARISATION,F108479-10,24415.0,3,GENERAL,28
108479,202510,2025,10,R108479-11,2025-10-11,2025-10-14,385390.2,1133.1,1351.1,REEL,PERIODIQUE,F108479-11,32888.0,3,GENERAL,58
108479,202512,2025,12,R108479-12,2025-12-10,2025-12-10,313773.8,1335.8,1397.7,REEL,PERIODIQUE,F108479-12,39482.0,3,GENERAL,60
108479,202602,2026,2,R108479-13,2026-02-09,2026-02-12,116669.9,1808.5,1421.0,REEL,PERIODIQUE,F108479-13,54314.0,3,GENERAL,61
108480,202403,2024,3,R108480-0,2024-03-29,2024-04-02,217171.4,177.8,223.0,REEL,PERIODIQUE,F108480-0,5744.0,3,DOMESTIQUE SOCIAL 2,60
108480,202405,2024,5,R108480-1,2024-05-30,2024-06-01,93078.9,324.6,230.4,REEL,PERIODIQUE,F108480-1,9632.0,3,DOMESTIQUE SOCIAL 2,62
108480,202407,2024,7,R108480-2,2024-07-29,2024-08-02,366221.3,272.8,223.0,REEL,PERIODIQUE,F108480-2,7735.0,3,DOMESTIQUE SOCIAL 2,60
108480,202410,2024,10,R108480-3,2024-10-27,2024-10-27,405662.9,402.0,334.5,REEL,PERIODIQUE,F108480-3,11772.0,3,DOMESTIQUE SOCIAL 2,90
108480,202412,2024,12,R108480-4,2024-12-26,2024-12-28,222818.7,261.4,223.0,REEL,PERIODIQUE,F108480-4,7700.0,3,DOMESTIQUE SOCIAL 2,60
108480,202501,2025,1,R108480-5,2025-01-26,2025-01-28,200061.6,160.9,115.2,REEL,PERIODIQUE,F108480-5,5390.0,3,DOMESTIQUE SOCIAL 2,31
108480,202504,2025,4,R108480-6,2025-04-26,2025-04-29,287953.2,340.9,334.5,REEL,PERIODIQUE,F108480-6,10870.0,3,DOMESTIQUE SOCIAL 2,90
108480,202506,2025,6,R108480-7,2025-06-25,2025-06-26,122389.4,205.4,223.0,REEL,PERIODIQUE,F108480-7,6660.0,3,DOMESTIQUE SOCIAL 2,60
108480,202508,2025,8,R108480-8,2025-08-22,2025-08-22,492005.4,267.3,215.6,REEL,PERIODIQUE,F108480-8,7889.0,3,DOMESTIQUE SOCIAL 2,58
108480,202509,2025,9,R108480-9,2025-09-19,2025-09-21,30252.5,143.3,104.1,REEL,PERIODIQUE,F108480-9,4526.0,3,DOMESTIQUE SOCIAL 2,28
108481,202404,2024,4,R108481-0,2024-04-03,2024-04-03,203043.2,342.8,460.3,REEL,PERIODIQUE,F108481-0,11034.0,1,DOMESTIQUE SOCIAL 2,61
108481,202406,2024,6,R108481-1,2024-06-02,2024-06-02,174339.6,483.8,452.8,REEL,PERIODIQUE,F108481-1,14929.0,1,DOMESTIQUE SOCIAL 2,60
108481,202408,2024,8,R108481-2,2024-08-01,2024-08-03,224236.1,399.0,452.8,REEL,PERIODIQUE,F108481-2,13035.0,1,DOMESTIQUE SOCIAL 2,60
108481,202409,2024,9,R108481-3,2024-09-28,2024-09-30,20123.1,389.8,437.7,ESTIME,PERIODIQUE,F108481-3,12472.0,1,DOMESTIQUE SOCIAL 2,58
108481,202411,2024,11,R108481-4,2024-11-28,2024-12-01,441541.8,768.4,460.3,REEL,PERIODIQUE,F108481-4,25522.0,1,DOMESTIQUE SOCIAL 2,61
108481,202501,2025,1,R108481-5,2025-01-27,2025-01-27,362076.8,343.6,452.8,ESTIME,PERIODIQUE,F108481-5,9762.0,1,DOMESTIQUE SOCIAL 2,60
108481,202503,2025,3,R108481-6,2025-03-29,2025-04-02,62588.2,507.2,460.3,REEL,PERIODIQUE,F108481-6,14760.0,1,DOMESTIQUE SOCIAL 2,61
108481,202505,2025,5,R108481-7,2025-05-26,2025-05-30,402701.8,354.3,437.7,REEL,PERIODIQUE,F108481-7,11647.0,1,DOMESTIQUE SOCIAL 2,58
108481,202507,2025,7,R108481-8,2025-07-25,2025-07-29,238061.8,390.2,452.8,REEL,RESILIATION,F108481-8,11734.0,1,DOMESTIQUE SOCIAL 2,60
108481,202509,2025,9,R108481-9,2025-09-23,2025-09-23,8075.1,438.0,452.8,REEL,PERIODIQUE,F108481-9,12866.0,1,DOMESTIQUE SOCIAL 2,60
108481,202511,2025,11,R108481-10,2025-11-24,2025-11-25,232612.2,432.1,467.9,REEL,PERIODIQUE,F108481-10,12325.0,1,DOMESTIQUE SOCIAL 2,62
108481,202601,2026,1,R108481-11,2026-01-23,2026-01-27,172620.3,623.5,452.8,REEL,PERIODIQUE,F108481-11,18316.0,1,DOMESTIQUE SOCIAL 2,60
108481,202603,2026,3,R108481-12,2026-03-26,2026-03-30,100813.5,517.6,467.9,REEL,PERIODIQUE,F108481-12,17319.0,1,DOMESTIQUE SOCIAL 2,62
108481,202605,2026,5,R108481-13,2026-05-26,2026-05-30,149932.1,603.7,460.3,REEL,PERIODIQUE,F108481-13,19499.0,1,DOMESTIQUE SOCIAL 2,61
108482,202403,2024,3,R108482-0,2024-03-29,2024-04-01,224959.5,1567.9,1093.5,REEL,PERIODIQUE,F108482-0,52230.0,6,GENERAL,62
108482,202405,2024,5,R108482-1,2024-05-28,2024-06-01,210126.7,1007.2,1058.2,REEL,PERIODIQUE,F108482-1,28993.0,6,GENERAL,60
108482,202407,2024,7,R108482-2,2024-07-29,2024-07-31,158334.4,994.7,1093.5,REEL,PERIODIQUE,F108482-2,31925.0,6,GENERAL,62
108482,202409,2024,9,R108482-3,2024-09-25,2024-09-27,48822.3,808.7,1022.9,REEL,PERIODIQUE,F108482-3,24904.0,6,GENERAL,58
108482,202411,2024,11,R108482-4,2024-11-25,2024-11-28,452252.0,1676.3,1075.9,REEL,PERIODIQUE,F108482-4,48784.0,6,GENERAL,61
108482,202501,2025,1,R108482-5,2025-01-26,2025-01-27,298114.9,823.2,1093.5,REEL,PERIODIQUE,F108482-5,27455.0,6,GENERAL,62
108482,202504,2025,4,R108482-6,2025-04-26,2025-04-28,176447.4,1648.7,1587.3,REEL,PERIODIQUE,F108482-6,55521.0,6,GENERAL,90
108482,202506,2025,6,R108482-7,2025-06-23,2025-06-27,62969.6,809.8,1022.9,REEL,PERIODIQUE,F108482-7,25266.0,6,GENERAL,58
108482,202508,2025,8,R108482-8,2025-08-23,2025-08-27,495090.4,709.5,1075.9,REEL,PERIODIQUE,F108482-8,21689.0,6,GENERAL,61
108482,202510,2025,10,R108482-9,2025-10-23,2025-10-25,22261.9,739.3,1075.9,REEL,PERIODIQUE,F108482-9,22402.0,6,GENERAL,61
108482,202512,2025,12,R108482-10,2025-12-20,2025-12-22,253620.0,1206.8,1022.9,REEL,PERIODIQUE,F108482-10,41031.0,6,GENERAL,58
108483,202404,2024,4,R108483-0,2024-04-09,2024-04-10,494251.6,349.4,294.3,REEL,PERIODIQUE,F108483-0,10536.0,1,DOMESTIQUE SOCIAL 1,60
108483,202406,2024,6,R108483-1,2024-06-09,2024-06-10,460368.5,437.5,299.2,REEL,PERIODIQUE,F108483-1,12911.0,1,DOMESTIQUE SOCIAL 1,61
108483,202407,2024,7,R108483-2,2024-07-09,2024-07-10,261719.7,99.5,147.1,REEL,PERIODIQUE,F108483-2,2886.0,1,DOMESTIQUE SOCIAL 1,30
108483,202409,2024,9,R108483-3,2024-09-09,2024-09-11,395623.5,244.7,304.1,REEL,PERIODIQUE,F108483-3,7124.0,1,DOMESTIQUE SOCIAL 1,62
108483,202410,2024,10,R108483-4,2024-10-10,2024-10-13,339355.8,194.0,152.0,REEL,PERIODIQUE,F108483-4,5645.0,1,DOMESTIQUE SOCIAL 1,31
108483,202412,2024,12,R108483-5,2024-12-09,2024-12-12,237042.0,287.6,294.3,REEL,PERIODIQUE,F108483-5,9706.0,1,DOMESTIQUE SOCIAL 1,60
108483,202502,2025,2,R108483-6,2025-02-08,2025-02-09,222938.6,350.8,299.2,REEL,PERIODIQUE,F108483-6,10894.0,1,DOMESTIQUE SOCIAL 1,61
108483,202504,2025,4,R108483-7,2025-04-09,2025-04-10,304507.8,245.0,294.3,REEL,PERIODIQUE,F108483-7,7514.0,1,DOMESTIQUE SOCIAL 1,60
108483,202505,2025,5,R108483-8,2025-05-09,2025-05-11,356033.5,97.1,147.1,REEL,REBRANCHE,F108483-8,3136.0,1,DOMESTIQUE SOCIAL 1,30
108483,202507,2025,7,R108483-9,2025-07-09,2025-07-11,439008.1,292.7,299.2,REEL,PERIODIQUE,F108483-9,9219.0,1,DOMESTIQUE SOCIAL 1,61
108483,202508,2025,8,R108483-10,2025-08-09,2025-08-13,52294.5,213.4,152.0,REEL,PERIODIQUE,F108483-10,7207.0,1,DOMESTIQUE SOCIAL 1,31
108483,202510,2025,10,R108483-11,2025-10-08,2025-10-11,401194.6,310.2,294.3,REEL,PERIODIQUE,F108483-11,10141.0,1,DOMESTIQUE SOCIAL 1,60
108483,202601,2026,1,R108483-12,2026-01-06,2026-01-08,106368.5,749.6,441.4,REEL,PERIODIQUE,F108483-12,24578.0,1,DOMESTIQUE SOCIAL 1,90
108483,202603,2026,3,R108483-13,2026-03-07,2026-03-08,287022.0,313.7,294.3,REEL,PERIODIQUE,F108483-13,10460.0,1,DOMESTIQUE SOCIAL 1,60
108483,202605,2026,5,R108483-14,2026-05-06,2026-05-10,138173.0,291.9,294.3,REEL,PERIODIQUE,F108483-14,8287.0,1,DOMESTIQUE SOCIAL 1,60
108483,202607,2026,7,R108483-15,2026-07-03,2026-07-06,54199.7,374.7,284.5,REEL,PERIODIQUE,F108483-15,12427.0,1,DOMESTIQUE SOCIAL 1,58
108483,202609,2026,9,R108483-16,2026-09-01,2026-09-02,420606.4,398.3,294.3,REEL,PERIODIQUE,F108483-16,12808.0,1,DOMESTIQUE SOCIAL 1,60
108484,202404,2024,4,R108484-0,2024-04-28,2024-04-30,233970.4,4562.8,3469.7,REEL,PERIODIQUE,F108484-0,141229.0,9,GENERAL,60
108484,202406,2024,6,R108484-1,2024-06-29,2024-07-02,457482.2,3011.1,3585.3,REEL,PERIODIQUE,F108484-1,86433.0,9,GENERAL,62
108484,202408,2024,8,R108484-2,2024-08-28,2024-08-28,483660.3,4704.8,3469.7,REEL,PERIODIQUE,F108484-2,152717.0,9,GENERAL,60
108484,202410,2024,10,R108484-3,2024-10-28,2024-10-29,22182.9,2769.3,3527.5,REEL,PERIODIQUE,F108484-3,82518.0,9,GENERAL,61
108484,202412,2024,12,R108484-4,2024-12-25,2024-12-25,133593.5,2190.9,3354.0,REEL,PERIODIQUE,F108484-4,67003.0,9,GENERAL,58
108484,202501,2025,1,R108484-5,2025-01-25,2025-01-28,87181.5,1622.0,1792.7,REEL,PERIODIQUE,F108484-5,53884.0,9,GENERAL,31
108484,202503,2025,3,R108484-6,2025-03-24,2025-03-27,26400.5,4831.5,3354.0,REEL,RESILIATION,F108484-6,135933.0,9,GENERAL,58
108484,202505,2025,5,R108484-7,2025-05-21,2025-05-23,168815.8,5209.1,3354.0,REEL,PERIODIQUE,F108484-7,173252.0,9,GENERAL,58
108484,202508,2025,8,R108484-8,2025-08-19,2025-08-19,323647.1,6172.6,5204.5,REEL,PERIODIQUE,F108484-8,173702.0,9,GENERAL,90
108484,202511,2025,11,R108484-9,2025-11-17,2025-11-21,335950.6,5380.8,5204.5,REEL,PERIODIQUE,F108484-9,167429.0,9,GENERAL,90
108484,202601,2026,1,R108484-10,2026-01-16,2026-01-19,37740.4,3735.2,3469.7,ESTIME,PERIODIQUE,F108484-10,124483.0,9,GENERAL,60
108484,202603,2026,3,R108484-11,2026-03-18,2026-03-22,478141.5,3965.3,3527.5,REEL,PERIODIQUE,F108484-11,130528.0,9,GENERAL,61
108485,202404,2024,4,R108485-0,2024-04-24,2024-04-24,235819.7,784.6,712.6,REEL,PERIODIQUE,F108485-0,25021.0,18,GENERAL,61
108485,202406,2024,6,R108485-1,2024-06-21,2024-06-24,432643.0,580.0,677.6,REEL,PERIODIQUE,F108485-1,16918.0,18,GENERAL,58
108485,202408,2024,8,R108485-2,2024-08-18,2024-08-20,20169.7,902.7,677.6,REEL,PERIODIQUE,F108485-2,30610.0,18,GENERAL,58
108485,202410,2024,10,R108485-3,2024-10-17,2024-10-19,286640.5,1209.6,701.0,ESTIME,PERIODIQUE,F108485-3,36891.0,18,GENERAL,60
108485,202412,2024,12,R108485-4,2024-12-16,2024-12-18,404990.6,783.4,701.0,REEL,PERIODIQUE,F108485-4,26142.0,18,GENERAL,60
108485,202502,2025,2,R108485-5,2025-02-12,2025-02-13,496721.2,615.2,677.6,REEL,PERIODIQUE,F108485-5,20416.0,18,GENERAL,58
108485,202503,2025,3,R108485-6,2025-03-12,2025-03-16,262761.1,481.9,327.1,REEL,PERIODIQUE,F108485-6,15718.0,18,GENERAL,28
108485,202504,2025,4,R108485-7,2025-04-11,2025-04-11,153643.5,298.4,350.5,REEL,PERIODIQUE,F108485-7,8544.0,18,GENERAL,30
108485,202506,2025,6,R108485-8,2025-06-08,2025-06-09,352664.3,493.2,677.6,REEL,PERIODIQUE,F108485-8,14173.0,18,GENERAL,58
108485,202508,2025,8,R108485-9,2025-08-07,2025-08-07,165174.1,821.0,701.0,REEL,PERIODIQUE,F108485-9,25836.0,18,GENERAL,60
108485,202510,2025,10,R108485-10,2025-10-04,2025-10-06,314883.8,636.3,677.6,REEL,RESILIATION,F108485-10,19800.0,18,GENERAL,58
108485,202512,2025,12,R108485-11,2025-12-03,2025-12-04,393695.0,527.6,701.0,REEL,PERIODIQUE,F108485-11,16088.0,18,GENERAL,60
108485,202603,2026,3,R108485-12,2026-03-03,2026-03-03,157022.0,1117.6,1051.4,REEL,PERIODIQUE,F108485-12,32104.0,18,GENERAL,90
108485,202605,2026,5,R108485-13,2026-05-03,2026-05-04,423636.5,580.9,712.6,REEL,PERIODIQUE,F108485-13,17657.0,18,GENERAL,61
108485,202607,2026,7,R108485-14,2026-07-04,2026-07-04,160569.1,721.4,724.3,REEL,PERIODIQUE,F108485-14,22662.0,18,GENERAL,62
108486,202404,2024,4,R108486-0,2024-04-05,2024-04-08,499343.7,1510.3,2052.4,REEL,PERIODIQUE,F108486-0,42825.0,9,DOMESTIQUE,90
108486,202406,2024,6,R108486-1,2024-06-06,2024-06-09,215686.4,1272.1,1413.8,REEL,PERIODIQUE,F108486-1,40211.0,9,DOMESTIQUE,62
108486,202407,2024,7,R108486-2,2024-07-06,2024-07-10,362848.1,638.1,684.1,REEL,PERIODIQUE,F108486-2,21351.0,9,DOMESTIQUE,30
108486,202409,2024,9,R108486-3,2024-09-02,2024-09-03,460940.5,1486.3,1322.6,REEL,PERIODIQUE,F108486-3,48734.0,9,DOMESTIQUE,58
108486,202411,2024,11,R108486-4,2024-11-02,2024-11-05,92672.9,2094.5,1391.0,REEL,PERIODIQUE,F108486-4,69488.0,9,DOMESTIQUE,61
108486,202501,2025,1,R108486-5,2025-01-01,2025-01-04,82304.6,2345.4,1368.2,REEL,PERIODIQUE,F108486-5,76914.0,9,DOMESTIQUE,60
108486,202503,2025,3,R108486-6,2025-03-03,2025-03-06,365608.9,1795.8,1391.0,REEL,PERIODIQUE,F108486-6,52621.0,9,DOMESTIQUE,61
108486,202506,2025,6,R108486-7,2025-06-01,2025-06-05,347397.4,1691.4,2052.4,REEL,PERIODIQUE,F108486-7,49166.0,9,DOMESTIQUE,90
108486,202507,2025,7,R108486-8,2025-07-31,2025-08-02,116833.5,1259.2,1368.2,REEL,REGULARISATION,F108486-8,41202.0,9,DOMESTIQUE,60
108486,202509,2025,9,R108486-9,2025-09-30,2025-10-03,24142.6,847.8,1391.0,REEL,PERIODIQUE,F108486-9,28140.0,9,DOMESTIQUE,61
108487,202403,2024,3,R108487-0,2024-03-20,2024-03-21,17837.8,356.8,554.9,REEL,PERIODIQUE,F108487-0,10934.0,1,DOMESTIQUE SOCIAL 2,60
108487,202405,2024,5,R108487-1,2024-05-19,2024-05-22,319379.0,772.1,554.9,REEL,PERIODIQUE,F108487-1,24609.0,1,DOMESTIQUE SOCIAL 2,60
108487,202406,2024,6,R108487-2,2024-06-16,2024-06-17,273421.7,156.2,259.0,REEL,PERIODIQUE,F108487-2,4412.0,1,DOMESTIQUE SOCIAL 2,28
108487,202408,2024,8,R108487-3,2024-08-16,2024-08-18,374699.4,617.0,564.2,REEL,PERIODIQUE,F108487-3,18149.0,1,DOMESTIQUE SOCIAL 2,61
108487,202410,2024,10,R108487-4,2024-10-16,2024-10-16,11730.7,688.4,564.2,REEL,PERIODIQUE,F108487-4,21819.0,1,DOMESTIQUE SOCIAL 2,61
108487,202412,2024,12,R108487-5,2024-12-17,2024-12-21,140322.6,552.7,573.4,REEL,PERIODIQUE,F108487-5,16759.0,1,DOMESTIQUE SOCIAL 2,62
108487,202502,2025,2,R108487-6,2025-02-17,2025-02-20,482316.7,402.7,573.4,REEL,PERIODIQUE,F108487-6,11897.0,1,DOMESTIQUE SOCIAL 2,62
108487,202504,2025,4,R108487-7,2025-04-16,2025-04-20,214902.3,508.8,536.4,REEL,RESILIATION,F108487-7,15800.0,1,DOMESTIQUE SOCIAL 2,58
108487,202506,2025,6,R108487-8,2025-06-15,2025-06-18,346456.4,453.2,554.9,REEL,PERIODIQUE,F108487-8,14849.0,1,DOMESTIQUE SOCIAL 2,60
108487,202508,2025,8,R108487-9,2025-08-14,2025-08-15,377502.4,884.2,554.9,REEL,PERIODIQUE,F108487-9,26608.0,1,DOMESTIQUE SOCIAL 2,60
108487,202509,2025,9,R108487-10,2025-09-13,2025-09-15,443070.0,339.4,277.5,REEL,REGULARISATION,F108487-10,11476.0,1,DOMESTIQUE SOCIAL 2,30
108487,202511,2025,11,R108487-11,2025-11-12,2025-11-14,207385.1,415.5,554.9,REEL,PERIODIQUE,F108487-11,13329.0,1,DOMESTIQUE SOCIAL 2,60
108487,202601,2026,1,R108487-12,2026-01-11,2026-01-13,430706.4,536.7,554.9,REEL,PERIODIQUE,F108487-12,15163.0,1,DOMESTIQUE SOCIAL 2,60
108487,202603,2026,3,R108487-13,2026-03-10,2026-03-14,191361.8,860.9,536.4,REEL,PERIODIQUE,F108487-13,26837.0,1,DOMESTIQUE SOCIAL 2,58
108487,202604,2026,4,R108487-14,2026-04-07,2026-04-09,491779.4,269.0,259.0,REEL,PERIODIQUE,F108487-14,7775.0,1,DOMESTIQUE SOCIAL 2,28
108488,202405,2024,5,R108488-0,2024-05-01,2024-05-01,271334.1,1947.8,2138.1,REEL,REBRANCHE,F108488-0,59786.0,12,GENERAL,62
108488,202407,2024,7,R108488-1,2024-07-01,2024-07-03,358149.9,2859.0,2103.6,REEL,RESILIATION,F108488-1,87144.0,12,GENERAL,61
108488,202408,2024,8,R108488-2,2024-08-28,2024-08-31,431212.2,1331.7,2000.1,REEL,PERIODIQUE,F108488-2,43009.0,12,GENERAL,58
108488,202410,2024,10,R108488-3,2024-10-27,2024-10-31,203091.4,2457.7,2069.1,REEL,PERIODIQUE,F108488-3,81756.0,12,GENERAL,60
108488,202411,2024,11,R108488-4,2024-11-26,2024-11-30,149254.6,1222.0,1034.6,REEL,PERIODIQUE,F108488-4,40143.0,12,GENERAL,30
108488,202501,2025,1,R108488-5,2025-01-25,2025-01-27,324621.3,1403.8,2069.1,REEL,RESILIATION,F108488-5,46788.0,12,GENERAL,60
108488,202502,2025,2,R108488-6,2025-02-25,2025-03-01,22005.8,928.8,1069.0,REEL,PERIODIQUE,F108488-6,26273.0,12,GENERAL,31
108488,202504,2025,4,R108488-7,2025-04-24,2025-04-25,485266.2,1650.4,2000.1,REEL,PERIODIQUE,F108488-7,49812.0,12,GENERAL,58
108488,202506,2025,6,R108488-8,2025-06-21,2025-06-24,151503.7,2348.4,2000.1,REEL,PERIODIQUE,F108488-8,69708.0,12,GENERAL,58
108488,202508,2025,8,R108488-9,2025-08-18,2025-08-20,130229.3,2765.0,2000.1,REEL,RESILIATION,F108488-9,91070.0,12,GENERAL,58
108488,202510,2025,10,R108488-10,2025-10-18,2025-10-21,332656.0,1536.6,2103.6,REEL,PERIODIQUE,F108488-10,44476.0,12,GENERAL,61
108488,202511,2025,11,R108488-11,2025-11-18,2025-11-22,363701.3,741.3,1069.0,REEL,PERIODIQUE,F108488-11,20907.0,12,GENERAL,31
108488,202601,2026,1,R108488-12,2026-01-19,2026-01-22,464897.0,2473.7,2138.1,REEL,PERIODIQUE,F108488-12,78663.0,12,GENERAL,62
